,hour,day,month,year,dayofweek
18993,12,7,7,2018,7
18994,22,6,8,2019,3
18995,07,7,8,2019,4
18996,08,6,8,2019,3
18997,08,6,8,2019,3
18998,12,24,7,2019,4
18999,19,22,6,2019,7
19000,19,27,1,2019,1
19001,09,25,1,2019,6
19002,15,7,6,2019,6
19003,06,2,7,2019,3
19004,20,25,1,2019,6
19005,13,28,1,2019,2
19006,20,30,4,2018,2
19007,16,1,2,2019,6
19008,09,31,1,2019,5
19009,13,4,1,2019,6
19010,21,4,2,2019,2
19011,00,20,12,2018,5
19012,00,20,12,2018,5
19013,00,5,2,2019,3
19014,10,6,1,2019,1
19015,20,5,2,2019,3
19016,20,5,2,2019,3
19017,14,1,11,2018,5
19018,13,5,2,2019,3
19019,08,7,2,2019,5
19020,20,7,2,2019,5
19021,16,7,2,2019,5
19022,04,7,2,2019,5
19023,00,1,11,2018,5
19024,18,10,2,2019,1
19025,17,3,2,2019,1
19026,11,12,1,2019,7
19027,18,11,2,2019,2
19028,11,7,2,2019,5
19029,16,12,2,2019,3
19030,16,12,2,2019,3
19031,13,29,1,2019,3
19032,08,3,1,2019,5
19033,11,14,2,2019,5
19034,09,21,6,2019,6
19035,01,7,2,2019,5
19036,15,8,2,2019,6
19037,15,16,10,2018,3
19038,15,16,2,2019,7
19039,08,14,2,2019,5
19040,00,20,2,2019,4
19041,12,14,2,2019,5
19042,23,14,6,2019,6
19043,10,4,2,2019,2
19044,02,22,2,2019,6
19045,15,13,2,2019,4
19046,18,26,5,2019,1
19047,19,22,2,2019,6
19048,11,24,1,2019,5
19049,21,20,2,2019,4
19050,22,20,10,2018,7
19051,00,9,2,2019,7
19052,06,15,1,2019,3
19053,15,22,2,2019,6
19054,11,1,2,2019,6
19055,10,17,5,2019,6
19056,23,26,2,2019,3
19057,23,26,2,2019,3
19058,00,11,2,2019,2
19059,00,11,2,2019,2
19060,11,23,2,2019,7
19061,13,27,2,2019,4
19062,07,27,2,2019,4
19063,12,31,1,2019,5
19064,15,1,3,2019,6
19065,15,1,3,2019,6
19066,15,1,3,2019,6
19067,20,2,3,2019,7
19068,17,22,2,2019,6
19069,09,14,12,2018,6
19070,17,5,3,2019,3
19071,18,18,2,2019,2
19072,22,1,3,2019,6
19073,10,7,12,2018,6
19074,19,28,2,2019,5
19075,12,24,2,2019,1
19076,18,7,3,2019,5
19077,10,8,3,2019,6
19078,20,8,3,2019,6
19079,20,1,12,2018,7
19080,10,2,3,2019,7
19081,17,8,3,2019,6
19082,19,3,3,2019,1
19083,15,11,3,2019,2
19084,00,1,3,2019,6
19085,07,19,2,2019,3
19086,04,6,3,2019,4
19087,12,12,3,2019,3
19088,20,12,3,2019,3
19089,21,12,3,2019,3
19090,01,10,3,2019,1
19091,08,14,3,2019,5
19092,16,8,7,2019,2
19093,12,15,3,2019,6
19094,00,27,2,2019,4
19095,05,13,3,2019,4
19096,05,13,3,2019,4
19097,14,10,3,2019,1
19098,10,16,3,2019,7
19099,11,17,3,2019,1
19100,01,14,3,2019,5
19101,00,18,3,2019,2
19102,23,7,3,2019,5
19103,09,19,3,2019,3
19104,20,16,3,2019,7
19105,15,1,3,2019,6
19106,15,15,3,2019,6
19107,19,4,3,2019,2
19108,13,2,7,2019,3
19109,15,7,6,2019,6
19110,22,15,6,2019,7
19111,01,22,6,2019,7
19112,15,10,3,2019,1
19113,19,18,5,2019,7
19114,12,8,5,2019,4
19115,12,9,6,2019,1
19116,22,2,7,2019,3
19117,15,10,3,2019,1
19118,15,7,6,2019,6
19119,11,1,4,2019,2
19120,17,19,6,2019,4
19121,08,20,4,2019,7
19122,22,15,6,2019,7
19123,18,8,5,2019,4
19124,00,27,5,2019,2
19125,08,20,4,2019,7
19126,22,15,6,2019,7
19127,22,23,3,2019,7
19128,22,10,5,2019,6
19129,12,9,6,2019,1
19130,01,22,6,2019,7
19131,00,5,6,2019,4
19132,22,2,7,2019,3
19133,07,7,6,2019,6
19134,17,25,5,2019,7
19135,16,18,4,2019,5
19136,00,1,1,2019,3
19137,18,15,6,2019,7
19138,01,3,7,2019,4
19139,08,24,5,2019,6
19140,10,21,4,2019,1
19141,08,7,6,2019,6
19142,07,13,6,2019,5
19143,00,21,4,2019,1
19144,00,1,1,2019,3
19145,15,7,6,2019,6
19146,08,24,5,2019,6
19147,21,9,6,2019,1
19148,16,20,4,2019,7
19149,17,22,3,2019,6
19150,09,7,6,2019,6
19151,12,27,5,2019,2
19152,00,30,6,2019,1
19153,10,16,6,2019,1
19154,16,18,4,2019,5
19155,17,22,3,2019,6
19156,14,16,3,2019,7
19157,14,16,3,2019,7
19158,07,23,3,2019,7
19159,01,24,3,2019,1
19160,16,25,3,2019,2
19161,14,20,3,2019,4
19162,10,25,3,2019,2
19163,11,26,3,2019,3
19164,19,23,3,2019,7
19165,18,26,3,2019,3
19166,20,26,3,2019,3
19167,04,16,3,2019,7
19168,23,26,3,2019,3
19169,15,25,3,2019,2
19170,21,28,3,2019,5
19171,21,28,3,2019,5
19172,22,27,3,2019,4
19173,18,31,3,2019,1
19174,00,28,3,2019,5
19175,12,31,3,2019,1
19176,15,26,3,2019,3
19177,15,1,4,2019,2
19178,08,2,4,2019,3
19179,11,2,4,2019,3
19180,20,28,3,2019,5
19181,19,2,4,2019,3
19182,09,27,3,2019,4
19183,23,27,3,2019,4
19184,18,3,4,2019,4
19185,18,3,4,2019,4
19186,18,3,4,2019,4
19187,18,31,3,2019,1
19188,10,4,4,2019,5
19189,14,3,4,2019,4
19190,14,4,4,2019,5
19191,16,2,4,2019,3
19192,16,15,3,2019,6
19193,20,7,4,2019,1
19194,18,3,4,2019,4
19195,20,7,4,2019,1
19196,09,8,4,2019,2
19197,14,8,4,2019,2
19198,20,8,4,2019,2
19199,20,13,3,2019,4
19200,18,8,4,2019,2
19201,22,22,3,2019,6
19202,16,6,4,2019,7
19203,01,30,3,2019,7
19204,17,25,1,2019,6
19205,08,9,4,2019,3
19206,12,28,3,2019,5
19207,17,9,4,2019,3
19208,10,10,4,2019,4
19209,09,11,4,2019,5
19210,00,10,4,2019,4
19211,19,11,4,2019,5
19212,18,24,3,2019,1
19213,20,11,4,2019,5
19214,23,11,4,2019,5
19215,15,12,4,2019,6
19216,11,13,4,2019,7
19217,00,1,12,2018,7
19218,20,12,4,2019,6
19219,14,8,4,2019,2
19220,01,10,4,2019,4
19221,10,13,4,2019,7
19222,22,13,4,2019,7
19223,23,13,4,2019,7
19224,23,13,4,2019,7
19225,16,13,4,2019,7
19226,12,21,1,2019,2
19227,04,14,4,2019,1
19228,04,14,4,2019,1
19229,21,18,3,2019,2
19230,18,15,4,2019,2
19231,21,15,4,2019,2
19232,18,15,4,2019,2
19233,18,15,4,2019,2
19234,22,10,4,2019,4
19235,19,8,4,2019,2
19236,09,16,4,2019,3
19237,00,15,4,2019,2
19238,18,16,4,2019,3
19239,10,12,4,2019,6
19240,20,17,4,2019,4
19241,08,17,4,2019,4
19242,08,17,4,2019,4
19243,19,18,4,2019,5
19244,22,18,4,2019,5
19245,02,19,4,2019,6
19246,02,19,4,2019,6
19247,17,5,4,2019,6
19248,20,3,6,2019,2
19249,00,16,6,2019,1
19250,19,8,7,2019,2
19251,19,1,6,2019,7
19252,16,10,5,2019,6
19253,08,27,5,2019,2
19254,10,2,7,2019,3
19255,09,22,4,2019,2
19256,11,9,7,2019,3
19257,16,7,6,2019,6
19258,03,16,6,2019,1
19259,17,22,6,2019,7
19260,08,27,5,2019,2
19261,09,2,7,2019,3
19262,18,22,4,2019,2
19263,18,8,7,2019,2
19264,18,7,6,2019,6
19265,18,8,6,2019,7
19266,16,11,5,2019,7
19267,17,21,6,2019,6
19268,11,27,5,2019,2
19269,07,3,7,2019,4
19270,00,24,6,2019,2
19271,00,24,6,2019,2
19272,17,2,7,2019,3
19273,19,26,6,2019,4
19274,07,3,7,2019,4
19275,13,3,7,2019,4
19276,13,3,7,2019,4
19277,22,2,7,2019,3
19278,06,3,7,2019,4
19279,10,22,6,2019,7
19280,11,3,7,2019,4
19281,12,3,7,2019,4
19282,17,27,6,2019,5
19283,07,27,6,2019,5
19284,19,1,7,2019,2
19285,22,1,12,2018,7
19286,22,1,12,2018,7
19287,22,1,12,2018,7
19288,23,2,7,2019,3
19289,06,3,7,2019,4
19290,18,3,7,2019,4
19291,08,4,7,2019,5
19292,13,4,7,2019,5
19293,12,4,7,2019,5
19294,12,4,7,2019,5
19295,22,3,7,2019,4
19296,21,3,7,2019,4
19297,15,4,7,2019,5
19298,12,4,7,2019,5
19299,19,4,7,2019,5
19300,11,30,6,2019,1
19301,18,3,7,2019,4
19302,00,2,7,2019,3
19303,08,4,7,2019,5
19304,01,10,6,2019,2
19305,18,4,7,2019,5
19306,23,3,7,2019,4
19307,15,5,7,2019,6
19308,14,5,7,2019,6
19309,09,5,7,2019,6
19310,20,4,7,2019,5
19311,02,5,7,2019,6
19312,23,5,7,2019,6
19313,18,27,6,2019,5
19314,17,5,7,2019,6
19315,01,2,7,2019,3
19316,09,17,5,2019,6
19317,16,5,7,2019,6
19318,17,6,7,2019,7
19319,17,6,7,2019,7
19320,09,6,7,2019,7
19321,17,6,7,2019,7
19322,19,6,7,2019,7
19323,08,4,7,2019,5
19324,20,30,6,2019,1
19325,22,6,7,2019,7
19326,14,4,7,2019,5
19327,15,1,7,2019,2
19328,23,6,7,2019,7
19329,19,6,7,2019,7
19330,01,5,7,2019,6
19331,12,7,7,2019,1
19332,13,7,7,2019,1
19333,02,7,7,2019,1
19334,17,4,7,2019,5
19335,09,7,7,2019,1
19336,12,7,7,2019,1
19337,04,8,7,2019,2
19338,18,6,7,2019,7
19339,17,7,7,2019,1
19340,17,27,6,2019,5
19341,15,8,7,2019,2
19342,19,2,7,2019,3
19343,19,1,7,2019,2
19344,07,8,7,2019,2
19345,18,27,6,2019,5
19346,13,8,7,2019,2
19347,19,8,7,2019,2
19348,17,8,7,2019,2
19349,16,8,7,2019,2
19350,17,6,7,2019,7
19351,06,7,7,2019,1
19352,16,8,7,2019,2
19353,16,8,7,2019,2
19354,16,8,7,2019,2
19355,16,8,7,2019,2
19356,16,8,7,2019,2
19357,09,7,7,2019,1
19358,00,6,7,2019,7
19359,00,27,6,2019,5
19360,00,27,6,2019,5
19361,20,15,6,2019,7
19362,13,27,5,2019,2
19363,10,21,4,2019,1
19364,12,9,7,2019,3
19365,05,22,6,2019,7
19366,14,9,7,2019,3
19367,14,8,6,2019,7
19368,05,22,6,2019,7
19369,09,24,5,2019,6
19370,17,13,6,2019,5
19371,21,22,4,2019,2
19372,16,9,7,2019,3
19373,00,1,6,2019,7
19374,19,1,9,2018,7
19375,16,27,5,2019,2
19376,20,15,6,2019,7
19377,02,21,4,2019,1
19378,08,9,7,2019,3
19379,00,1,6,2019,7
19380,15,8,6,2019,7
19381,09,27,5,2019,2
19382,18,24,5,2019,6
19383,18,27,5,2019,2
19384,18,27,5,2019,2
19385,02,27,5,2019,2
19386,02,27,5,2019,2
19387,02,27,5,2019,2
19388,02,27,5,2019,2
19389,12,18,5,2019,7
19390,21,27,5,2019,2
19391,08,28,5,2019,3
19392,22,24,5,2019,6
19393,10,27,5,2019,2
19394,18,27,5,2019,2
19395,01,28,5,2019,3
19396,01,28,5,2019,3
19397,14,28,5,2019,3
19398,15,26,5,2019,1
19399,08,27,5,2019,2
19400,12,28,5,2019,3
19401,20,29,5,2019,4
19402,08,30,5,2019,5
19403,19,10,5,2019,6
19404,19,29,5,2019,4
19405,14,25,5,2019,7
19406,14,25,5,2019,7
19407,18,27,5,2019,2
19408,10,30,5,2019,5
19409,18,27,5,2019,2
19410,18,30,5,2019,5
19411,08,30,5,2019,5
19412,14,18,5,2019,7
19413,14,18,5,2019,7
19414,12,30,5,2019,5
19415,14,17,5,2019,6
19416,15,31,5,2019,6
19417,23,26,5,2019,1
19418,12,25,5,2019,7
19419,08,31,5,2019,6
19420,21,31,5,2019,6
19421,09,28,5,2019,3
19422,14,26,5,2019,1
19423,20,30,5,2019,5
19424,09,30,5,2019,5
19425,15,1,6,2019,7
19426,15,1,6,2019,7
19427,05,1,6,2019,7
19428,20,17,5,2019,6
19429,23,13,5,2019,2
19430,07,1,6,2019,7
19431,01,2,6,2019,1
19432,17,2,6,2019,1
19433,10,3,2,2019,1
19434,10,3,5,2019,6
19435,16,3,6,2019,2
19436,03,12,5,2019,1
19437,09,31,5,2019,6
19438,21,1,6,2019,7
19439,17,22,5,2019,4
19440,11,27,5,2019,2
19441,01,1,6,2019,7
19442,01,1,6,2019,7
19443,17,3,6,2019,2
19444,16,2,6,2019,1
19445,18,4,6,2019,3
19446,19,27,5,2019,2
19447,19,27,5,2019,2
19448,10,4,6,2019,3
19449,12,4,6,2019,3
19450,10,5,6,2019,4
19451,22,31,5,2019,6
19452,13,5,6,2019,4
19453,14,5,6,2019,4
19454,01,5,6,2019,4
19455,10,4,6,2019,3
19456,19,5,6,2019,4
19457,09,5,6,2019,4
19458,21,29,5,2019,4
19459,18,6,6,2019,5
19460,17,5,6,2019,4
19461,16,4,6,2019,3
19462,10,6,6,2019,5
19463,20,6,6,2019,5
19464,11,6,6,2019,5
19465,15,6,6,2019,5
19466,00,21,5,2019,3
19467,22,23,5,2019,5
19468,01,15,6,2019,7
19469,08,9,7,2019,3
19470,23,7,6,2019,6
19471,11,22,3,2019,6
19472,16,23,6,2019,1
19473,10,23,4,2019,3
19474,18,16,6,2019,1
19475,19,8,6,2019,7
19476,12,9,7,2019,3
19477,08,23,4,2019,3
19478,18,16,6,2019,1
19479,16,20,6,2019,5
19480,12,8,6,2019,7
19481,09,19,4,2019,6
19482,14,9,7,2019,3
19483,09,12,6,2019,4
19484,15,21,6,2019,6
19485,22,8,6,2019,7
19486,08,9,7,2019,3
19487,21,12,6,2019,4
19488,17,22,6,2019,7
19489,08,24,4,2019,4
19490,16,8,6,2019,7
19491,05,8,6,2019,7
19492,23,8,6,2019,7
19493,19,7,6,2019,6
19494,18,8,6,2019,7
19495,00,9,6,2019,1
19496,15,8,6,2019,7
19497,23,8,6,2019,7
19498,00,10,6,2019,2
19499,09,29,5,2019,4
19500,10,11,5,2019,7
19501,11,29,5,2019,4
19502,17,8,6,2019,7
19503,13,6,6,2019,5
19504,20,26,5,2019,1
19505,00,3,6,2019,2
19506,10,8,6,2019,7
19507,08,9,6,2019,1
19508,18,10,6,2019,2
19509,08,8,6,2019,7
19510,22,9,6,2019,1
19511,04,11,6,2019,3
19512,09,8,6,2019,7
19513,09,18,5,2019,7
19514,00,10,6,2019,2
19515,04,11,6,2019,3
19516,04,11,6,2019,3
19517,07,7,6,2019,6
19518,11,9,6,2019,1
19519,13,20,5,2019,2
19520,17,10,6,2019,2
19521,11,31,5,2019,6
19522,04,11,6,2019,3
19523,20,11,6,2019,3
19524,21,7,6,2019,6
19525,10,11,6,2019,3
19526,19,28,5,2019,3
19527,13,11,6,2019,3
19528,19,2,6,2019,1
19529,00,9,6,2019,1
19530,14,7,6,2019,6
19531,10,12,6,2019,4
19532,18,12,6,2019,4
19533,18,11,6,2019,3
19534,19,1,5,2019,4
19535,23,11,6,2019,3
19536,22,11,6,2019,3
19537,21,7,6,2019,6
19538,08,12,6,2019,4
19539,17,12,6,2019,4
19540,18,30,5,2019,5
19541,00,1,11,2018,5
19542,11,13,6,2019,5
19543,09,13,6,2019,5
19544,18,13,6,2019,5
19545,18,13,6,2019,5
19546,10,1,1,2019,3
19547,18,13,6,2019,5
19548,18,13,6,2019,5
19549,09,13,6,2019,5
19550,09,13,6,2019,5
19551,10,14,6,2019,6
19552,13,29,5,2019,4
19553,13,13,6,2019,5
19554,21,13,6,2019,5
19555,17,14,6,2019,6
19556,20,9,6,2019,1
19557,16,19,7,2018,5
19558,16,19,7,2018,5
19559,10,14,6,2019,6
19560,10,14,6,2019,6
19561,08,12,6,2019,4
19562,22,12,6,2019,4
19563,12,13,6,2019,5
19564,16,27,5,2019,2
19565,16,27,5,2019,2
19566,19,11,6,2019,3
19567,22,14,6,2019,6
19568,19,14,6,2019,6
19569,08,15,6,2019,7
19570,18,15,6,2019,7
19571,16,12,6,2019,4
19572,16,12,6,2019,4
19573,19,4,7,2019,5
19574,21,16,6,2019,1
19575,12,24,6,2019,2
19576,09,24,4,2019,4
19577,00,6,7,2019,7
19578,11,13,6,2019,5
19579,21,23,6,2019,1
19580,15,22,4,2019,2
19581,00,9,7,2019,3
19582,14,14,6,2019,6
19583,21,23,6,2019,1
19584,19,23,4,2019,3
19585,23,9,7,2019,3
19586,09,11,5,2019,7
19587,09,3,5,2019,6
19588,17,15,6,2019,7
19589,15,17,6,2019,2
19590,16,17,6,2019,2
19591,15,17,6,2019,2
19592,20,14,6,2019,6
19593,17,17,6,2019,2
19594,10,17,6,2019,2
19595,17,12,6,2019,4
19596,00,12,6,2019,4
19597,21,17,6,2019,2
19598,21,17,6,2019,2
19599,05,18,6,2019,3
19600,13,17,6,2019,2
19601,08,17,6,2019,2
19602,16,13,6,2019,5
19603,16,13,6,2019,5
19604,18,17,6,2019,2
19605,18,15,6,2019,7
19606,18,15,6,2019,7
19607,19,13,6,2019,5
19608,23,14,6,2019,6
19609,07,12,6,2019,4
19610,08,18,6,2019,3
19611,20,8,6,2019,7
19612,08,18,6,2019,3
19613,08,18,6,2019,3
19614,18,17,6,2019,2
19615,20,17,6,2019,2
19616,11,18,6,2019,3
19617,11,18,6,2019,3
19618,10,18,6,2019,3
19619,19,18,6,2019,3
19620,19,18,6,2019,3
19621,16,17,6,2019,2
19622,23,16,6,2019,1
19623,06,19,6,2019,4
19624,15,8,6,2019,7
19625,18,12,6,2019,4
19626,08,15,6,2019,7
19627,14,9,6,2019,1
19628,01,16,6,2019,1
19629,14,19,6,2019,4
19630,18,19,6,2019,4
19631,18,19,6,2019,4
19632,15,19,6,2019,4
19633,19,19,6,2019,4
19634,19,19,6,2019,4
19635,18,19,6,2019,4
19636,18,19,6,2019,4
19637,22,19,6,2019,4
19638,01,20,6,2019,5
19639,04,19,6,2019,4
19640,07,19,6,2019,4
19641,09,30,5,2019,5
19642,04,19,6,2019,4
19643,04,19,6,2019,4
19644,05,16,6,2019,1
19645,17,17,6,2019,2
19646,13,20,6,2019,5
19647,20,11,6,2019,3
19648,19,20,10,2018,7
19649,12,19,6,2019,4
19650,20,8,5,2019,4
19651,21,19,6,2019,4
19652,18,20,6,2019,5
19653,13,7,6,2019,6
19654,16,21,6,2019,6
19655,16,21,6,2019,6
19656,19,20,6,2019,5
19657,00,20,6,2019,5
19658,11,21,6,2019,6
19659,08,20,6,2019,5
19660,12,21,6,2019,6
19661,20,22,6,2019,7
19662,17,11,6,2019,3
19663,15,20,6,2019,5
19664,15,21,6,2019,6
19665,19,23,4,2019,3
19666,12,19,6,2019,4
19667,06,24,4,2019,4
19668,21,18,4,2019,5
19669,17,10,7,2019,4
19670,08,25,4,2019,5
19671,21,8,7,2019,2
19672,16,25,4,2019,5
19673,23,7,7,2019,1
19674,00,20,4,2019,7
19675,01,7,7,2019,1
19676,09,11,5,2019,7
19677,20,25,4,2019,5
19678,01,26,4,2019,6
19679,12,27,4,2019,7
19680,16,22,4,2019,2
19681,17,26,4,2019,6
19682,08,27,4,2019,7
19683,14,1,1,2019,3
19684,17,20,4,2019,7
19685,18,4,4,2019,5
19686,03,25,4,2019,5
19687,12,27,4,2019,7
19688,10,28,4,2019,1
19689,10,28,4,2019,1
19690,09,28,4,2019,1
19691,21,28,4,2019,1
19692,16,26,3,2019,3
19693,18,28,4,2019,1
19694,12,1,4,2019,2
19695,00,21,6,2019,6
19696,12,15,4,2019,2
19697,14,28,4,2019,1
19698,11,21,4,2019,1
19699,00,29,4,2019,2
19700,07,30,4,2019,3
19701,21,30,4,2019,3
19702,12,30,4,2019,3
19703,17,29,4,2019,2
19704,12,1,4,2019,2
19705,23,30,4,2019,3
19706,21,30,4,2019,3
19707,15,30,4,2019,3
19708,18,2,5,2019,5
19709,06,1,5,2019,4
19710,20,28,4,2019,1
19711,20,28,4,2019,1
19712,01,25,4,2019,5
19713,17,3,5,2019,6
19714,08,2,5,2019,5
19715,20,3,5,2019,6
19716,17,29,4,2019,2
19717,11,22,4,2019,2
19718,18,3,5,2019,6
19719,20,4,4,2019,5
19720,20,4,4,2019,5
19721,20,26,4,2019,6
19722,12,5,3,2019,3
19723,08,25,2,2019,2
19724,20,21,4,2019,1
19725,03,6,2,2019,4
19726,19,3,5,2019,6
19727,17,28,4,2019,1
19728,06,6,5,2019,2
19729,10,1,5,2019,4
19730,16,6,5,2019,2
19731,13,6,5,2019,2
19732,22,4,5,2019,7
19733,19,4,5,2019,7
19734,17,4,4,2019,5
19735,17,4,4,2019,5
19736,00,7,5,2019,3
19737,12,5,5,2019,1
19738,21,6,5,2019,2
19739,13,7,5,2019,3
19740,13,7,5,2019,3
19741,17,7,5,2019,3
19742,23,7,5,2019,3
19743,16,8,5,2019,4
19744,09,8,5,2019,4
19745,09,8,5,2019,4
19746,17,8,5,2019,4
19747,13,8,5,2019,4
19748,02,9,5,2019,5
19749,18,10,5,2019,6
19750,10,29,4,2019,2
19751,04,21,6,2019,6
19752,19,19,6,2019,4
19753,22,9,7,2019,3
19754,20,21,6,2019,6
19755,22,9,7,2019,3
19756,12,24,6,2019,2
19757,22,9,7,2019,3
19758,15,21,6,2019,6
19759,18,24,4,2019,4
19760,09,10,7,2019,4
19761,18,24,4,2019,4
19762,16,10,7,2019,4
19763,14,9,6,2019,1
19764,09,10,7,2019,4
19765,20,21,6,2019,6
19766,18,8,7,2019,2
19767,16,24,6,2019,2
19768,12,10,7,2019,4
19769,22,8,7,2019,2
19770,22,9,7,2019,3
19771,08,10,7,2019,4
19772,18,10,7,2019,4
19773,21,10,7,2019,4
19774,17,9,7,2019,3
19775,08,11,7,2019,5
19776,08,10,7,2019,4
19777,09,11,7,2019,5
19778,09,11,7,2019,5
19779,09,11,7,2019,5
19780,17,10,7,2019,4
19781,12,6,7,2019,7
19782,18,10,7,2019,4
19783,15,27,6,2019,5
19784,07,11,7,2019,5
19785,21,11,7,2019,5
19786,21,11,7,2019,5
19787,14,17,6,2019,2
19788,12,11,7,2019,5
19789,13,11,7,2019,5
19790,08,5,7,2019,6
19791,15,12,7,2019,6
19792,18,9,6,2019,1
19793,11,11,7,2019,5
19794,13,11,7,2019,5
19795,10,16,2,2019,7
19796,08,8,7,2019,2
19797,09,12,7,2019,6
19798,18,6,7,2019,7
19799,08,12,7,2019,6
19800,04,27,6,2019,5
19801,17,13,7,2019,7
19802,20,15,5,2019,4
19803,01,13,7,2019,7
19804,07,14,7,2019,1
19805,19,14,7,2019,1
19806,18,13,7,2019,7
19807,19,1,7,2019,2
19808,12,14,7,2019,1
19809,01,15,7,2019,2
19810,21,14,7,2019,1
19811,10,2,7,2019,3
19812,17,12,7,2019,6
19813,14,15,7,2019,2
19814,07,15,7,2019,2
19815,14,15,7,2019,2
19816,22,14,7,2019,1
19817,13,14,7,2019,1
19818,23,12,7,2019,6
19819,00,7,7,2019,1
19820,14,6,7,2019,7
19821,08,12,7,2019,6
19822,23,11,7,2019,5
19823,15,15,7,2019,2
19824,17,15,7,2019,2
19825,10,15,7,2019,2
19826,20,25,5,2019,7
19827,08,15,7,2019,2
19828,16,15,7,2019,2
19829,20,16,6,2019,1
19830,20,16,6,2019,1
19831,20,15,7,2019,2
19832,17,5,7,2019,6
19833,11,5,7,2019,6
19834,18,15,7,2019,2
19835,12,15,7,2019,2
19836,08,15,7,2019,2
19837,09,11,5,2019,7
19838,01,8,5,2019,4
19839,00,10,5,2019,6
19840,12,12,5,2019,1
19841,09,13,5,2019,2
19842,15,14,5,2019,3
19843,02,11,5,2019,7
19844,15,14,5,2019,3
19845,00,14,5,2019,3
19846,17,14,5,2019,3
19847,19,14,5,2019,3
19848,09,15,5,2019,4
19849,01,15,5,2019,4
19850,18,10,5,2019,6
19851,09,8,5,2019,4
19852,19,1,1,2019,3
19853,09,13,5,2019,2
19854,10,5,5,2019,1
19855,10,5,5,2019,1
19856,22,15,5,2019,4
19857,05,16,5,2019,5
19858,15,15,5,2019,4
19859,18,16,5,2019,5
19860,19,14,5,2019,3
19861,17,16,5,2019,5
19862,12,15,5,2019,4
19863,17,10,5,2019,6
19864,20,14,5,2019,3
19865,19,16,5,2019,5
19866,16,16,5,2019,5
19867,16,16,5,2019,5
19868,18,16,5,2019,5
19869,03,17,5,2019,6
19870,14,16,5,2019,5
19871,19,6,5,2019,2
19872,19,16,5,2019,5
19873,17,17,5,2019,6
19874,17,17,5,2019,6
19875,00,23,4,2019,3
19876,23,15,5,2019,4
19877,16,18,5,2019,7
19878,15,16,5,2019,5
19879,01,19,5,2019,1
19880,20,17,5,2019,6
19881,01,20,5,2019,2
19882,17,18,5,2019,7
19883,00,19,5,2019,1
19884,20,19,5,2019,1
19885,00,18,5,2019,7
19886,08,14,5,2019,3
19887,09,4,5,2019,7
19888,09,4,5,2019,7
19889,12,20,5,2019,2
19890,10,20,5,2019,2
19891,23,20,5,2019,2
19892,11,17,5,2019,6
19893,18,14,5,2019,3
19894,23,18,5,2019,7
19895,17,21,5,2019,3
19896,11,21,5,2019,3
19897,08,21,5,2019,3
19898,12,22,5,2019,4
19899,17,21,5,2019,3
19900,17,22,5,2019,4
19901,17,22,5,2019,4
19902,13,21,5,2019,3
19903,13,21,5,2019,3
19904,13,21,5,2019,3
19905,09,22,5,2019,4
19906,18,23,4,2019,3
19907,14,22,5,2019,4
19908,12,22,5,2019,4
19909,14,20,5,2019,2
19910,17,14,5,2019,3
19911,22,21,5,2019,3
19912,18,13,5,2019,2
19913,08,23,5,2019,5
19914,21,22,5,2019,4
19915,12,24,5,2019,6
19916,00,23,5,2019,5
19917,12,20,5,2019,2
19918,12,20,5,2019,2
19919,11,17,5,2019,6
19920,15,23,5,2019,5
19921,22,1,5,2019,4
19922,01,25,5,2019,7
19923,23,23,5,2019,5
19924,01,26,5,2019,1
19925,23,25,5,2019,7
19926,15,23,5,2019,5
19927,03,26,5,2019,1
19928,16,24,6,2019,2
19929,01,25,6,2019,3
19930,09,25,6,2019,3
19931,21,24,6,2019,2
19932,01,8,6,2019,7
19933,00,24,6,2019,2
19934,13,23,6,2019,1
19935,09,25,6,2019,3
19936,14,20,6,2019,5
19937,14,20,6,2019,5
19938,21,23,6,2019,1
19939,09,25,6,2019,3
19940,09,25,6,2019,3
19941,15,25,6,2019,3
19942,16,25,6,2019,3
19943,16,25,6,2019,3
19944,17,25,6,2019,3
19945,18,25,6,2019,3
19946,16,13,6,2019,5
19947,16,25,6,2019,3
19948,09,25,6,2019,3
19949,16,22,6,2019,7
19950,12,26,6,2019,4
19951,21,18,6,2019,3
19952,05,15,6,2019,7
19953,17,21,6,2019,6
19954,21,18,6,2019,3
19955,14,26,6,2019,4
19956,19,26,6,2019,4
19957,03,27,6,2019,5
19958,12,19,6,2019,4
19959,12,19,6,2019,4
19960,03,27,6,2019,5
19961,18,26,6,2019,4
19962,18,27,6,2019,5
19963,22,25,6,2019,3
19964,19,26,6,2019,4
19965,02,24,6,2019,2
19966,01,21,6,2019,6
19967,01,21,6,2019,6
19968,19,27,6,2019,5
19969,21,19,6,2019,4
19970,18,27,6,2019,5
19971,08,28,6,2019,6
19972,20,27,6,2019,5
19973,21,27,6,2019,5
19974,16,23,6,2019,1
19975,19,27,6,2019,5
19976,23,26,6,2019,4
19977,00,29,6,2019,7
19978,00,14,6,2019,6
19979,19,29,6,2019,7
19980,19,29,6,2019,7
19981,19,29,6,2019,7
19982,23,14,6,2019,6
19983,09,24,6,2019,2
19984,17,28,6,2019,6
19985,19,4,6,2019,3
19986,17,20,12,2018,5
19987,14,29,6,2019,7
19988,10,30,6,2019,1
19989,10,30,6,2019,1
19990,03,1,7,2019,2
